longitude,latitude,B2,B3,B4,B8,B11,B12,NDVI,VV,VH,VV_minus_VH,agbd
-60.3055893641012,-3.6995992082357345,412.5,714,462.5,3607,2437,1182.5,0.7726993560791016,-6.894521762285624,-12.947320659633224,6.0527988973476,3.3609120845794678
-60.430230609772785,-2.769618310351,325,506,280,2957,1391,567,0.8270003199577332,-8.492372604736842,-14.095501958846777,5.603129354109935,149.010269
-59.77850287114408,-3.5140971020650533,332,501.5,288.5,3027,1534,608,0.8259689211845398,-8.698987228746498,-13.253453348689918,4.55446611994342,193.306808
-60.00936989916279,-3.2057503807910277,348.5,523.5,317.5,3110,1630.5,721.5,0.8147337436676025,-6.366718663139059,-13.39962576886949,7.03290710573043,0.00344299990683794
-60.28560184902955,-2.782643881970733,258,417,245,2617,1286,526,0.828791081905365,-7.877244570018461,-14.663789576468446,6.786545006449985,128.939255
-59.75582041022006,-3.785388317869149,327,486,281,3029,1459,580,0.8302114605903625,-7.382495318338414,-14.8954696734455,7.512974355107087,107.38087463378906
-59.6967561802892,-3.6470477641147423,338.5,492.5,312.5,2840.5,1711,736,0.801776111125946,-8.173164982416093,-13.988284106721611,5.815119124305518,411.209198
-60.01947594610914,-4.020297764666403,363.5,559,361,2978,1575.5,646,0.783767580986023,-9.120672873816154,-14.555543215686082,5.434870341869928,158.197311
-60.47110395520023,-3.269081608321454,287,504,270,3400,1650,697,0.8528610467910767,-8.316225917041912,-15.424748914114483,7.108522997072571,4.132142066955566
-60.0846038042078,-3.7292436126116786,383,548,337,2766,1605,675,0.7827908396720886,-8.96395908179764,-15.226609090972802,6.262650009175163,163.590485
-59.75963825017757,-2.705613346357484,353,567,315,3380,1594,645,0.8294993042945862,-6.5266155699158475,-13.063970792890967,6.537355222975119,97.612572
-60.158041078684576,-2.9620823599736075,231,434,233,2812,1467,593,0.8469622135162354,-6.458195002954663,-12.521047199061424,6.062852196106761,157.409012
-60.771814996559236,-3.7276715608644695,440,588,362,2995,1721,778,0.7843312621116638,-7.764083683664279,-15.516521387045344,7.752437703381065,0.043685998767614365
-59.32732401969505,-3.395744063382306,547,686.5,788,2459.5,2526,1598.5,0.514703631401062,-6.38373432692659,-13.84151080425095,7.4577764773243596,0.24664199352264404
-59.46858409812284,-3.3636292919750335,412,591,346,3097,1668,694,0.7990124821662903,-7.520151409740641,-14.226083330839149,6.705931921098508,15.30863094329834
-60.01408605440442,-3.749006548862308,355,505,305,2984,1570,658,0.8145332932472229,-8.886339762820995,-14.317179525553243,5.430839762732248,232.200653
-59.36146000049159,-3.2147335336322227,372,542,367,3176.5,1712,824.5,0.7928601503372192,-9.767311719096481,-14.508014096809198,4.740702377712717,113.372414
-60.05945097625246,-2.6595746880463587,385.5,596.5,341,3214,1631,673,0.8081575036048889,-8.652335540831093,-14.822144216071289,6.169808675240196,43.55739212036133
-59.53573316561077,-2.7453637976797727,358,555,327,3253,1654.5,698.5,0.8173184394836426,-8.045716886544804,-14.05882345339781,6.013106566853006,251.114441
-60.69029288452539,-3.8956565189948202,269,450,294,2773,1410,578,0.8082817196846008,-8.807349397114386,-13.717882681389256,4.9105332842748695,118.58012390136719
-60.6009105137555,-3.7308156643588877,330,541,363,2750,1890,913.5,0.7667844295501709,-7.888323096121144,-13.165838602557752,5.277515506436608,36.104469
-60.637067703941305,-3.512974207959904,233,373,220,2284,1338,570,0.8242811560630798,-6.748430354335299,-13.027731818052697,6.279301463717398,73.44192504882812
-59.720336956497334,-3.0074472818216433,324.5,586.5,345,3399.5,1596.5,663.5,0.8157297372817993,-8.727556897903554,-16.77179163585774,8.044234737954184,91.396233
-60.20699926166909,-4.011314611825209,291,463.5,297,2653,1503.5,618,0.7986440658569336,-9.746250957519099,-14.643067902830605,4.896816945311507,179.522812
-60.209694207521444,-3.848944124220605,339,480.5,301,2636.5,1459,589.5,0.795063853263855,-9.484868746947528,-14.784622682194723,5.299753935247194,148.597809
-59.84003746810626,-2.6840537795386155,440.5,579,377.5,2947.5,1675.5,758.5,0.7729323506355286,-8.430851466531305,-14.598185519278717,6.167334052747412,258.528137
-60.957766260371976,-3.002057390116926,262,435,265,2591,1349,548,0.8144257664680481,-10.38020599395215,-15.016745587313892,4.636539593361743,180.04273986816406
-60.115146523867864,-2.9239039603985275,268.5,474.5,271.5,3288.5,1589,634.5,0.8474718928337097,-6.688840901721466,-12.96254398261645,6.273703080894984,100.847137
-60.602482565502704,-3.7258749302962304,354,513,373,2618,1794,889,0.7505850791931152,-7.96325291660199,-14.85323747427319,6.8899845576712,80.053642
-60.386662318492995,-2.8455259518590994,333,484,286,2840,1431,593,0.8170185685157776,-6.776951802851277,-12.207811439175657,5.43085963632438,59.859561920166016
-60.17757943611417,-3.3793498094471253,365.5,566,368.5,3075.5,1705,722,0.7860046625137329,-7.1234942959739325,-13.313845257853691,6.1903509618797585,178.961639
-59.942894568137945,-3.3820447552994835,427.5,667.5,396,3620.5,2220.5,1033,0.8028134107589722,-7.306526219813517,-14.008885070122766,6.702358850309249,0.23147599399089813
-60.24966923766476,-3.728794454969619,337,521,319,2969,1642,687,0.8059610724449158,-9.243623827922455,-14.730263309546338,5.486639481623882,54.043171
-60.76912005070688,-3.7842654237639994,266,442,236,2920,1337,534,0.8504436016082764,-8.266008211400715,-14.427096723893527,6.161088512492812,109.520523
-59.52697459159061,-3.2621196648695276,337.5,553,308.5,3489.5,1758.5,741,0.8375460505485535,-7.622374808918129,-12.860448744574846,5.238073935656717,119.22803497314453
-59.55257657718801,-2.6705790502768227,375,553.5,316,3534,1682.5,679,0.8358441591262817,-8.525712471198053,-13.734701108540682,5.208988637342628,158.100266
-60.65099159084516,-3.907110038867344,270,440,249,2765,1482,605,0.8347710967063904,-8.037997806600286,-13.895276620110453,5.857278813510167,95.529476
-59.82431695063417,-3.4813085941946906,405.5,580.5,360.5,3203.5,1719.5,722,0.7976992130279541,-7.6939064875294,-13.697014972142505,6.003108484613104,251.337158
-60.49827799254484,-2.7296432802076813,259.5,456,265.5,2821,1431,580,0.8279604911804199,-6.830633781577269,-13.587170094680868,6.756536313103599,197.387436
-60.13019330487687,-2.3085579907766554,252,442,242.5,2801.5,1345,530.5,0.8406701683998108,-5.761700568034573,-12.792821175069122,7.031120607034548,256.4781799316406
-59.559987678282,-3.0090193335688524,266.5,480,289,2971.5,1607.5,663.5,0.8227265477180481,-6.550337811329293,-13.91974381148428,7.369406000154986,188.863098
-60.52163418993195,-3.7934731554262244,253,422,238,2972,1430,553,0.8517134189605713,-7.242072707312877,-14.693666972926756,7.451594265613879,50.175098
-60.65346195787649,-3.8031300447305094,314,492.5,326.5,2819.5,1410,619.5,0.792434811592102,-9.07788505465584,-15.477930870793541,6.400045816137702,0
-59.683281451027405,-3.0150829617366592,338.5,518,294.5,3137,1661.5,677.5,0.8283549547195435,-7.236307684364797,-13.70025364752906,6.463945963164263,119.28776550292969
-60.80797218674505,-3.026536481609183,344,517,328,2774,1415,618,0.7885235548019409,-6.635845149437639,-13.04106222679518,6.405217077357541,87.74987030029297
-59.81308800958268,-2.854509104700295,369,531,315.5,2853,1594,660,0.8008521199226379,-7.541005042845118,-13.356571911914708,5.81556686906959,190.7734605
-59.76547729952434,-3.9041905141939557,298.5,473,286,2839,1483.5,604.5,0.8169599771499634,-6.768083416828723,-13.329918838913606,6.561835422084883,79.86410522460938
-60.825040177143315,-3.0921134973499083,248,415,225.5,2914.5,1442,564.5,0.8563694357872009,-8.80843700689797,-15.688833659335607,6.880396652437637,318.559662
-60.4641420117483,-2.5070856685670697,292,454,279.5,2660,1388.5,586,0.8098316192626953,-6.9697708673366146,-12.425021895963908,5.455251028627294,200.312408
-59.754472937293876,-2.8709033586354757,353,550,314,2952,1621,672,0.8077158331871033,-7.125238219119225,-12.758152038538634,5.632913819419409,91.73517608642578
-60.2258638826356,-2.5975909334421114,232,381,223,2630,1259,500,0.8436733484268188,-6.59733081088476,-14.611415165096046,8.014084354211287,96.456749
-59.892588912227254,-2.78825835249648,343,530,309,3308,1743,714,0.8291401863098145,-9.126077308896063,-14.130524950303325,5.004447641407262,193.277679
-59.70394270256215,-3.9304662362544516,456,711,646,3221,2383,1791,0.6658908724784851,-8.920069072958004,-14.118155175887297,5.1980861029292935,160.966797
-60.36600106695824,-3.009917648852972,275,449.5,252.5,3142.5,1496.5,596.5,0.8512518405914307,-6.839961056231372,-15.523199272760628,8.683238216529256,69.549797
-60.13985019418115,-3.87701647684934,338,480,299,3022,1501,587,0.8199337720870972,-5.696826481521495,-13.206411154468817,7.509584672947322,126.92831420898438
-60.01723015789884,-3.762705856945131,352,563,317,3345,1830,764,0.8268705606460571,-7.00307122949921,-12.870967027807573,5.867895798308363,37.927345275878906
-60.68602588692582,-3.899249780131298,263,428,259.5,2594,1328,555,0.8181180953979492,-8.181127882151175,-14.058325042846647,5.877197160695472,163.629684
-59.607598388340335,-2.855407419984414,349,510,312,3023,1645,680,0.8128935694694519,-8.238147677897432,-14.174608712237093,5.936461034339661,109.926811
-60.26808470098921,-2.9099800734946752,240,405,205,3156,1320,499,0.878012478351593,-8.321369819270409,-14.663862023141034,6.342492203870625,80.47401428222656
-60.22563930381457,-3.169817769426247,374.5,574.5,382,2737,1972,1038,0.7550497055053711,-7.58692105482281,-14.972065456639037,7.385144401816227,21.0885009765625
-60.416531301689965,-3.1329868427773464,251,396,206,2386,1304,502,0.8410493731498718,-8.3340177234216,-15.883620002162925,7.549602278741325,45.435959
-60.09605732408033,-2.647222852889715,329,481,280,2998,1443,581,0.8291641473770142,-6.836129856019969,-12.696052404138467,5.859922548118497,167.409424
-60.608097036028454,-3.719586723307394,454,586,751,1397,2980,2355,0.300744891166687,-12.324026424467764,-20.477767176850186,8.153740752382422,0
-59.77850287114408,-3.6654632274391927,327,468,298,2916,1585,633,0.8145613074302673,-5.084653605449741,-11.853061237985196,6.768407632535455,108.37005615234375
-59.69069255212139,-3.571364701427673,413,574.5,345,3168,1744,722.5,0.8035866618156433,-5.906144038968422,-13.439758463404381,7.533614424435959,1.439100980758667
-59.54202137259961,-3.578102066058569,401,606.5,361,3033.5,1733.5,762,0.7873029708862305,-7.768395204419839,-13.167072280217432,5.398677075797593,135.035492
-60.581147577504865,-3.2917640692454717,607,726,541,3505,2343,1245,0.7325753569602966,-6.436459349353879,-10.71528806208093,4.278828712727051,30.50310707092285
-60.511528142985604,-3.8536602794622326,212.5,362.5,197.5,2582.5,1232.5,486,0.8579136729240417,-9.097986306502504,-14.875545466331332,5.777559159828828,119.562698
-60.2537116564433,-2.587484886495767,282,438,277,2676,1384,580,0.8123942017555237,-8.072558008761773,-13.199927903567426,5.127369894805653,257.012207
-59.84295699277965,-3.769892379218087,340,513,298,2911,1540,616,0.8142723441123962,-6.65601398571119,-12.22448676344558,5.56847277773439,71.54603576660156
-60.71297534544941,-2.6898928288853923,309,498,281,2990,1337,578,0.828187108039856,-8.205016605983355,-13.454226054595292,5.249209448611937,7.561498165130615
-60.363306121105886,-2.7273974919973822,240,430,238,2766,1333,548,0.8415446281433105,-8.069483275451327,-14.100126459964361,6.030643184513034,192.748749
-59.858228352609686,-3.5787758025216587,384,548.5,351,2986,1637.5,712,0.7896314263343811,-8.75047990564266,-16.085497624365026,7.335017718722366,229.357986
-59.9087585873414,-3.8089690940772862,364,556,341,3014,1587,661,0.796721339225769,-8.124554553130594,-15.39483542473998,7.270280871609387,168.90505981445312
-60.6918649362726,-3.5787758025216587,278.5,452,228.5,3109.5,1609,678,0.8630916476249695,-7.222173613899877,-14.15888318779183,6.936709573891952,29.582361221313477
-60.40148452068097,-2.594671408768723,244,422,273,2672,1319,572,0.8146010041236877,-8.312135710909693,-13.965011224625712,5.652875513716019,74.06900024414062
-60.83155296295318,-3.615382150349529,360.5,498.5,318,3058,1593,687.5,0.8116113543510437,-6.359236247145808,-12.698030177514163,6.338793930368355,17.88358497619629
-60.22631304027766,-4.028831759865539,261.5,437,253.5,2709,1424,568.5,0.8288607597351074,-7.274157957682707,-14.523628400341424,7.249470442658717,148.435226
-59.89955085567918,-2.348533020919974,308,506,287,3038,1562,640,0.827368438243866,-6.107239585669887,-10.194485924391113,4.087246338721227,228.318634
-60.07494691490352,-2.9858877150027747,1564,2393,3473,4023,5672,4117,0.07337246835231781,-12.953252402969149,-20.395306778946587,7.442054375977438,0
-60.2386648754343,-3.926423817475914,316,504.5,309.5,2954.5,1547.5,621,0.8103553652763367,-8.544768671289726,-15.950952099449658,7.406183428159933,73.753418
-60.373861325694286,-3.6569292322400573,341.5,546.5,341.5,3010.5,1621,696,0.796241044998169,-7.29550837139239,-15.30263133731616,8.00712296592377,4.798047065734863
-60.22766051320384,-2.3608848560766176,317,458,269,2652,1428,578,0.8158165216445923,-8.634142387883808,-15.317725081294803,6.683582693410996,184.391235
-60.68355551989449,-3.682980375479523,276,392,227,2628,1433,580,0.8409807085990906,-8.810888939579888,-14.306866849421125,5.495977909841237,140.600113
-59.98219586181818,-2.471153057202289,312.5,509.5,277,2793.5,1513.5,615.5,0.8195733428001404,-8.516268519890772,-14.66022224449125,6.143953724600477,240.742081
-59.92784778712895,-2.7574910540153863,319.5,499.5,294,2990.5,1524.5,627,0.8209773302078247,-8.764485800236177,-14.164625326395775,5.400139526159599,156.602875
-60.50681198774398,-2.6328498083438028,316,462,292,2765,1427,582,0.8089630603790283,-6.40426871935842,-13.534960247272195,7.1306915279137755,207.7938995361328
-59.67878987460681,-2.978252035087759,294,529,302,3143,1593,630,0.8246734142303467,-6.7948117695654044,-13.18521198736434,6.390400217798936,131.748444
-60.47537095279979,-2.5225816072181315,290,481,264,2679,1345,580,0.8205912113189697,-10.411283663285204,-16.26169404551845,5.850410382233246,119.39291381835938
-60.40507778181744,-4.018725712919195,230.5,431,251.5,2673.5,1269.5,495.5,0.8280341625213623,-8.285029332361617,-14.073261793271083,5.788232460909466,110.735649
-60.25887696932699,-2.978476613908789,301,487,279,2717,1396,559,0.8137516975402832,-8.458776157096667,-14.762986436910559,6.304210279813892,46.006866455078125
-60.26583891277892,-4.0454505926217506,288,463,273.5,2676.5,1514.5,624,0.814576268196106,-8.067192337942314,-13.45846455687438,5.391272218932066,87.880028
-59.931216469444394,-2.4772166853700957,311,470.5,270,2758.5,1385.5,560,0.8216938972473145,-8.99484171795058,-15.097788443818574,6.102946725867994,173.719208
-60.29930115711237,-2.5070856685670697,276,453.5,296,2651.5,1505,620,0.7991518378257751,-10.411882729509951,-14.123030462048442,3.7111477325384907,184.33609008789062
-59.47936388153227,-3.1172663253052546,396,591.5,439.5,3838,2268.5,1060,0.7945061326026917,-8.33470215830279,-15.430716417202534,7.096014258899745,26.69605827331543
-59.39132898368856,-3.1172663253052546,383,628,406,3322,2143,957,0.7821888327598572,-7.931783487073551,-13.861798385433769,5.930014898360218,0
-60.666712108317256,-3.6582767051662364,281,418,245,2554,1350,572,0.8249374628067017,-9.283625771192199,-16.447511207784984,7.1638854365927855,78.138786
-59.8854023899543,-3.2699799236055735,458,631.5,459.5,2345.5,1616.5,852,0.6723707914352417,-6.71659045910154,-13.772240470840309,7.055650011738769,23.156883239746094
-60.869282204886204,-2.9762308256984897,294,477,282,2862,1487,605,0.8206107020378113,-6.7723667279649895,-13.049276166039743,6.276909438074753,66.68709564208984
-60.01655642143575,-2.4116396696293707,321,479,292,3156,1421,568,0.8306264281272888,-8.39893371151106,-14.869608426005204,6.4706747144941446,190.211548
-60.328720982667285,-2.495182991052486,233,383,231,2429,1402,567,0.8263157606124878,-9.047011635963836,-14.460961550289307,5.413949914325471,164.043137
-60.366225645779274,-3.2634671377957067,447,617,484,1923,1100,611,0.5978396534919739,-9.29208680624315,-15.757069519151345,6.464982712908196,0
-60.00330627099498,-2.343143129215257,309,522,283,3295,1519,597,0.8418110609054565,-9.305830979237514,-14.892418111723352,5.586587132485837,76.501518
-59.812414273119586,-2.648794904636924,396,549,335.5,2927,1566.5,663,0.7943295240402222,-8.815283066201228,-14.75424618929262,5.938963123091392,261.316467
-59.853961355010114,-3.4689567590380475,525,774,689,3262,2854,1461,0.6512275338172913,-10.28496579647136,-15.765109993644097,5.480144197172738,0
-60.831328384132156,-2.9618577811525775,905,1070,1105,2698,2758,1946,0.41887983679771423,-10.738939875806382,-15.362917284883732,4.62397740907735,0.19453099370002747
-60.301097787680604,-2.8282333826397985,289.5,430.5,263,2875,1447.5,585,0.8323773145675659,-12.696006654151617,-19.091145662682592,6.395139008530975,241.198654
-60.643805068572206,-3.8536602794622326,252.5,398.5,248.5,2554,1330.5,538.5,0.822658360004425,-8.850881654342892,-15.062987884182222,6.21210622983933,148.756683
-59.86766066309294,-2.800834766474153,339.5,574.5,301,3074.5,1576.5,630,0.8216560482978821,-8.43594522297581,-13.050419889744242,4.614474666768432,132.135452
-60.29615705361795,-3.8107657246455253,336,502,289,3068,1570,626,0.8278224468231201,-7.652799852049873,-13.591984542469145,5.939184690419272,229.890701
-60.55352438251819,-3.8332236067485135,214,354,193,2414,1307,525,0.8519371151924133,-8.773817315738752,-14.389299792584856,5.615482476846104,182.961899
-60.33433545319303,-2.932662534418693,329,483,305.5,2962,1497,635.5,0.8130068778991699,-10.043311115459455,-14.994238141208399,4.950927025748944,490.722626
-59.59861523549914,-2.6609221609725378,426,605,375,3021,1640,705,0.7791519165039062,-7.411381970514746,-13.912390205237227,6.50100823472248,135.919846
-60.12547714963524,-3.871177427502563,350,505,297,2763,1510,634,0.8058823347091675,-8.19532903082301,-14.000888456805523,5.805559425982514,22.88387107849121
-59.45443563239796,-2.691015722990542,369,553,336,3130,1588,641,0.8061165809631348,-9.308669924663636,-12.821755722919564,3.5130857982559274,231.295242
-59.85935124671483,-3.9699921087557106,332,514.5,283,3284.5,1658,684.5,0.841345489025116,-8.868839103449224,-15.83060561899706,6.961766515547836,93.891823
-60.38643773967196,-3.6452511335465037,257,446,263,3010,1408,569,0.8392911553382874,-7.577465681265499,-13.22819263584969,5.65072695458419,256.651825
-59.75873993489345,-3.1006474925490437,676.5,1000.5,893.5,3604.5,3056,1772.5,0.6027123332023621,-8.617473258184784,-14.328192980471176,5.710719722286392,1.1294300556182861
-60.99908876344148,-2.989256397318223,273,434,233,2726,1386,564,0.8425143361091614,-8.96457110860162,-15.244259307353513,6.279688198751893,88.1755142211914
-60.90656228917717,-3.116817167663195,273.5,438.5,238.5,2935.5,1377,556,0.8497164249420166,-9.210618118564975,-15.59773022990595,6.387112111340976,233.495224
-60.07247654787219,-2.5243782377863706,244,409,236,2768,1381,552,0.842876136302948,-8.647081239242926,-15.395302467808802,6.7482212285658765,160.885712
-60.2777415902935,-2.5021449345044124,239.5,428,236.5,2749.5,1394,534.5,0.8415940999984741,-7.627715881215762,-14.17305338719266,6.545337505976898,818.797424
-59.97164065722977,-3.8273845574017367,329,468,304,2813,1581,682,0.8049406409263611,-7.674884145030463,-13.603301984574806,5.928417839544343,169.677612
-60.841883588720556,-2.7309907531338604,295,428,260,2472,1331,536,0.8096632361412048,-7.554141103716061,-14.106366691453104,6.552225587737043,224.095016
-59.34865900769289,-3.1080585936430296,339,561,285,3845,1642,621,0.861985445022583,-7.5776564766044805,-13.377471317953031,5.79981484134855,45.33387756347656
-60.057878924505246,-2.872699989203715,297.5,543,291.5,3366.5,1626.5,656.5,0.8406233191490173,-9.717468440025238,-16.01841238810897,6.300943948083733,89.496117
-60.01453521204648,-2.5021449345044124,334,517,302,2786,1474,614.5,0.8044041395187378,-5.744977341455696,-12.33968590695136,6.594708565495663,23.26651382446289
-60.31210214991107,-2.910653809957765,319,494,306,2941,1525.5,600,0.8115183115005493,-5.655523345924456,-12.350021754125324,6.694498408200868,163.893097
-60.03834056707565,-3.966848005261292,352,542,314,3137,1670,709,0.8180237412452698,-7.526005865398738,-13.146715865987433,5.620710000588695,106.360397
-60.151752871695734,-2.617129290871711,306,455,292,2664,1492,608,0.8024356961250305,-6.703698596465171,-13.38097950462593,6.67728090816076,194.449646
-59.97388644544007,-2.8035297123265117,313,517,312,3170,1617,686,0.8207926750183105,-8.544267386319817,-15.360069073239352,6.815801686919535,33.464622497558594
-59.793998809795134,-2.5486327504575974,418,589.5,328.5,3854.5,1859.5,749,0.8429356813430786,-7.750692401992412,-15.3919138333892,7.641221431396788,121.787468
-59.90067374978433,-2.9975658136963284,309,518,305,2993,1651,711.5,0.8150393962860107,-7.853215891138405,-13.351255635488506,5.498039744350101,162.793045
-60.166575073883706,-2.6952827205901095,292,426.5,249,2696,1374.5,540.5,0.8308998346328735,-8.029667471029258,-13.651173679951894,5.621506208922636,126.31544494628906
-60.196668635901716,-4.002780616626073,293,466,280,2807,1412,590,0.8185940980911255,-8.919657278118194,-14.905110748041167,5.985453469922973,123.572853
-60.42528987571013,-3.471202547248346,296.5,489,248.5,3188,1499,584,0.855376124382019,-8.52513688638033,-14.019778513704894,5.4946416273245635,42.66331481933594
-60.59260109737739,-2.7494062164583104,294.5,485,280.5,3562,1433.5,598,0.8540012836456299,-7.694249744031881,-14.05043718119152,6.3561874371596385,158.010635
-59.7787274499651,-3.6414332935889955,291,473,253,2922,1578,612,0.8406299352645874,-7.974219650755004,-15.214609836178605,7.240390185423601,114.4234848022461
-60.92340570075441,-2.8329495378814262,271,455.5,248.5,2950,1470,595.5,0.8446146845817566,-8.711676141304562,-14.127653122930868,5.415976981626306,106.884521
-60.9218336490072,-3.523978570190368,322.5,501.5,306,3611.5,1508,619.5,0.8437778949737549,-7.859434612714976,-13.246641803337251,5.387207190622275,85.499329
-60.43090434623588,-2.8614710481522208,239,411,249,2477,1339,571,0.8173147439956665,-10.539737209876359,-17.29341876108018,6.753681551203821,174.745834
-59.804329435562515,-2.7705166256351195,368,563,332,3092,1701,715,0.8060747385025024,-8.77705957044652,-15.479374078970277,6.702314508523758,124.978409
-59.66172188420854,-3.4386386181990134,337,502,281,3122,1622,654,0.8348516225814819,-6.294645593969616,-14.923461422682575,8.628815828712959,90.85919952392578
-59.868334399556026,-2.760185999867745,362,544,328.5,2854,1684.5,714,0.7935585379600525,-8.364651902232637,-14.03853501142068,5.6738831091880435,183.005066
-60.946537319320484,-2.9205352780830793,278.5,461,260.5,2858.5,1406.5,554,0.8329592943191528,-7.890952878104631,-12.835227778160728,4.944274900056097,120.531822
-59.84834688448437,-2.761982630435984,312,517,328,2835,1596,689,0.7926019430160522,-7.835202799464498,-14.424056819770062,6.588854020305564,77.824921
-60.4032811512492,-3.4950079022775133,298,511,272,3169,1635,641,0.8419064283370972,-9.592868846165674,-15.108990849356145,5.516122003190471,3.2800559997558594
-60.15220202933779,-2.5378529670481633,247,378,211.5,2707.5,1287,496,0.8550873398780823,-8.196595589606972,-14.63608629607091,6.439490706463939,29.94721221923828
-59.58918292501588,-3.210915693674715,405,595.5,411.5,3282,1815.5,850.5,0.7771761417388916,-8.541800222773997,-14.976801664284604,6.435001441510607,39.355899810791016
-60.4122643040904,-2.7664742068565813,275.5,439.5,242,2855,1323,519.5,0.8437197208404541,-6.795822306769676,-12.878152319376113,6.0823300126064375,101.233383
-60.62763539345805,-3.8179522469184817,293,443,278,2567,1435,634,0.8045694231987,-8.41432419745354,-13.42779030846595,5.013466111012409,137.203064
-59.59816607785708,-3.0355196344503783,294,528,287,3138,1557,615,0.8324087858200073,-6.271539208708072,-14.234556988407398,7.963017779699326,138.214081
-60.51781634997444,-3.4577278179865534,548,813,1082,2854,3141,1827,0.4502032399177551,-7.877210432996979,-15.134471673446868,7.257261240449888,0
-59.94828445984267,-2.578277154833542,352.5,543,313,2966,1482.5,618,0.8090881109237671,-9.054931466094892,-15.580560733181395,6.525629267086503,171.176514
-59.68575181805873,-3.018676222873137,352,556,329,3144,1665,708,0.8105384111404419,-6.022952290474921,-12.429161485474525,6.4062091949996045,103.833412
-60.07045533848292,-2.7512028470265495,299,470,263,3091,1708,729,0.8431723117828369,-8.306717009471178,-15.031819334640923,6.725102325169745,97.440598
-60.53129107923623,-2.782643881970733,279,441,244,3367,1622,656,0.8648573756217957,-4.707895786242401,-12.20407794009073,7.49618215384833,0.006794999819248915
-60.80325603150342,-3.7716890097863263,269,427.5,243.5,2931.5,1350,551.5,0.8466141819953918,-8.87983212560173,-15.448135623149676,6.568303497547946,177.935532
-59.33967585485169,-3.059998725942635,347,579,306,3519,1826,722,0.8399999737739563,-8.056372463355968,-13.856112108894724,5.7997396455387555,0.2674970030784607
-60.29301295012353,-3.9434918078741847,279,458,267,2811,1495,607,0.8265107274055481,-9.06529292711985,-16.85953153837515,7.794238611255301,125.619652
-59.944466619885155,-2.6261124437129064,359.5,558.5,300,3211.5,1514.5,622.5,0.8291328549385071,-10.956966561829088,-17.421388721066158,6.4644221592370705,581.014221
-60.96630025557111,-2.877640723266372,278.5,469.5,256.5,3045,1515,632,0.8446160554885864,-7.3075249619230265,-14.099604850898064,6.792079888975038,69.75313568115234
-60.55554559190746,-3.572936753174882,318,501,309,2538,1718,802,0.7829294204711914,-9.770007784632519,-14.790130645662947,5.020122861030428,119.080292
-59.82656273884447,-2.7307661743128304,509,764,614,3721,3027,1617,0.7167243361473083,-6.669924747493777,-14.593437316862028,7.923512569368251,2.2260050773620605
-60.02800994130827,-3.8285074515068858,381,594,359,2889,1662,691,0.7789409160614014,-7.744600073905042,-13.902283787772905,6.157683713867863,102.108383
-60.324004827425654,-3.954271591283619,242,443,246,3124,1535,584,0.8540059328079224,-8.22649085866345,-14.291733275837597,6.065242417174147,85.129082
-59.75065509733637,-3.5477839252195356,404,593,384,2739,1704,749,0.7540826201438904,-8.947757289891577,-14.824011240806884,5.8762539509153076,327.812622
-60.04013719764389,-3.7168917774550354,349,494.5,339.5,2790,1622,677,0.7830324172973633,-8.191973261698578,-15.002584153558725,6.810610891860147,64.95722961425781
-60.63684312512028,-3.8547831735673816,252,399,233,2594,1349,566,0.8351609706878662,-8.080865852991725,-14.233071382107338,6.152205529115614,78.55170440673828
-59.55414862893522,-2.7453637976797727,392,585,352,3039,1705,698,0.7923915982246399,-8.271365460143267,-13.135047736289787,4.86368227614652,150.870163
-60.15197745051677,-3.3528495085655994,632.5,984.5,694.5,3826.5,2494,1347.5,0.6927670836448669,-7.710837120844833,-14.693414290892006,6.982577170047173,2.8152449131011963
-59.65857778071412,-2.917615753409691,371.5,541,329.5,2933,1568,655,0.7980076670646667,-9.137726115228782,-16.343958212897608,7.206232097668826,226.238998
-59.92133500131908,-2.7482833223531613,315,500,284,2891,1496,606,0.8211023807525635,-9.622906104713305,-15.852929270190382,6.230023165477077,274.237671
-60.65930100722326,-3.001832811295896,253.5,444.5,247.5,2848,1396,560,0.8400904536247253,-8.144169348821741,-13.562917771286106,5.418748422464365,6.914083003997803
-59.966250765525054,-3.6659123850812523,408,586,363,3004,1727,764,0.7843778133392334,-6.725893759338071,-13.778185521941207,7.0522917626031365,29.20812225341797
-59.41333770814949,-2.7689445738879104,356.5,534,315.5,2990.5,1615,666,0.8091349005699158,-9.459906675871984,-15.749688653756683,6.289781977884699,271.916382
-59.69159086740551,-2.906162233537167,383,561.5,337,2966.5,1652,681.5,0.7959739565849304,-8.86112023300872,-14.42782227648813,5.56670204347941,284.305328
-60.00150964042675,-2.906611391179227,287,458,282.5,2968,1524,594,0.8261805772781372,-10.063647824843432,-16.313151965871064,6.249504141027632,281.009888
-59.403231661203144,-2.7500799529214004,333,529.5,306.5,3440,1678.5,705.5,0.8363806009292603,-6.645236882610652,-12.794371998136583,6.149135115525931,113.005302
-60.77361162712747,-2.970391776351713,248.5,440.5,248.5,2831,1454,579.5,0.8386101722717285,-6.8686320315141955,-13.142688145338859,6.274056113824663,109.02434539794922
-60.25730491757978,-3.6957813682782263,339,475,272,2964.5,1579.857142857143,626,0.8319171667098999,-7.699824799569768,-13.58968443338479,5.889859633815021,133.254684
